date,PM10,PM2_5
2022-04-03 07:22:03,12.6,4.8
2022-04-03 07:23:03,13.9,4.9
2022-04-03 07:24:03,13.2,4.8
2022-04-03 07:25:03,11.7,4.7
2022-04-03 07:26:03,13.2,4.3
2022-04-03 07:27:03,11.4,4.2
2022-04-03 07:28:03,11.5,4.4
2022-04-03 07:29:03,11.4,4.6
2022-04-03 07:30:03,12.7,4.9
2022-04-03 07:31:03,13.3,4.9
2022-04-03 07:32:03,12.9,4.7
2022-04-03 07:33:03,12.4,4.9
2022-04-03 07:34:03,13.0,4.7
2022-04-03 07:35:03,12.6,4.6
2022-04-03 07:36:03,12.5,4.9
2022-04-03 07:37:03,12.4,4.6
2022-04-03 07:38:03,12.1,4.6
2022-04-03 07:39:03,10.9,4.3
2022-04-03 07:40:03,11.8,4.8
2022-04-03 07:41:03,11.9,4.8
2022-04-03 07:42:03,11.3,4.5
2022-04-03 07:43:03,13.8,5.3
2022-04-03 07:44:03,12.5,5.0
2022-04-03 07:45:03,11.7,4.9
2022-04-03 07:46:03,11.7,5.0
2022-04-03 07:47:03,12.9,5.2
2022-04-03 07:48:03,12.5,4.9
2022-04-03 07:49:03,13.0,5.1
2022-04-03 07:50:03,12.7,4.7
2022-04-03 07:51:03,12.6,5.3
2022-04-03 07:52:03,12.3,4.7
2022-04-03 07:53:03,12.2,5.0
2022-04-03 07:54:03,12.5,4.8
2022-04-03 07:55:03,11.3,4.5
2022-04-03 07:56:02,11.5,5.0
2022-04-03 07:57:02,12.7,4.9
2022-04-03 07:58:02,12.8,4.9
2022-04-03 07:59:02,12.2,4.9
2022-04-03 08:00:02,11.4,4.7
2022-04-03 08:01:02,12.4,5.1
2022-04-03 08:02:02,11.0,4.5
2022-04-03 08:03:03,13.8,5.2
2022-04-03 08:04:03,12.3,4.8
2022-04-03 08:05:03,12.1,4.5
2022-04-03 08:06:03,12.6,4.7
2022-04-03 08:07:03,11.9,4.7
2022-04-03 08:08:03,11.7,4.8
2022-04-03 08:09:03,11.5,4.7
2022-04-03 08:10:03,13.6,5.0
2022-04-03 08:11:03,13.6,5.1
2022-04-03 08:12:03,11.8,4.9
2022-04-03 08:13:03,12.6,4.9
2022-04-03 08:14:03,12.3,4.6
2022-04-03 08:15:03,11.4,5.0
2022-04-03 08:16:03,13.7,4.9
2022-04-03 08:17:03,12.7,4.8
2022-04-03 08:18:03,10.7,4.7
2022-04-03 08:19:03,12.4,5.1
2022-04-03 08:20:03,11.1,4.6
2022-04-03 08:21:03,12.9,4.6
2022-04-03 08:22:03,12.1,4.5
2022-04-03 08:23:03,12.5,4.6
2022-04-03 08:24:03,11.4,4.7
2022-04-03 08:25:03,12.3,4.7
2022-04-03 08:26:03,13.0,4.5
2022-04-03 08:27:03,12.6,5.2
2022-04-03 08:28:03,12.4,4.5
2022-04-03 08:29:03,11.7,4.6
2022-04-03 08:30:03,11.4,4.7
2022-04-03 08:31:03,12.3,4.8
2022-04-03 08:32:03,12.9,4.6
2022-04-03 08:33:03,12.9,4.8
2022-04-03 08:34:03,11.7,4.5
2022-04-03 08:35:03,11.1,4.7
2022-04-03 08:36:03,14.1,4.9
2022-04-03 08:37:03,12.4,4.8
2022-04-03 08:38:03,13.2,4.7
2022-04-03 08:39:03,12.7,5.1
2022-04-03 08:40:03,13.2,4.6
2022-04-03 08:41:03,15.5,5.0
2022-04-03 08:42:03,12.6,4.6
2022-04-03 08:43:03,12.2,4.8
2022-04-03 08:44:03,14.1,5.1
2022-04-03 08:45:03,11.9,4.7
2022-04-03 08:46:03,11.7,4.4
2022-04-03 08:47:03,12.2,4.5
2022-04-03 08:48:03,13.0,4.9
2022-04-03 08:49:03,12.9,5.3
2022-04-03 08:50:03,14.8,4.9
2022-04-03 08:51:03,11.5,4.4
2022-04-03 08:52:02,13.0,4.8
2022-04-03 08:53:02,16.1,5.7
2022-04-03 08:54:02,12.9,4.8
2022-04-03 08:55:02,12.9,5.0
2022-04-03 08:56:02,12.8,4.7
2022-04-03 08:57:02,13.5,4.9
2022-04-03 08:58:02,12.4,4.8
2022-04-03 08:59:02,13.2,5.1
2022-04-03 09:00:02,13.8,5.2
2022-04-03 09:01:02,12.9,5.1
2022-04-03 09:02:03,12.7,4.9
2022-04-03 09:03:03,12.4,5.0
2022-04-03 09:04:03,12.1,4.8
2022-04-03 09:05:03,12.7,5.2
2022-04-03 09:06:03,12.7,5.1
2022-04-03 09:07:03,12.4,5.0
2022-04-03 09:08:03,12.6,5.2
2022-04-03 09:09:03,12.6,5.2
2022-04-03 09:10:03,11.7,5.2
2022-04-03 09:11:03,13.4,5.4
2022-04-03 09:12:03,12.3,4.9
2022-04-03 09:13:03,15.8,5.7
2022-04-03 09:14:03,14.0,5.1
2022-04-03 09:15:03,13.5,5.4
2022-04-03 09:16:04,18.0,5.4
2022-04-03 09:17:03,14.7,6.0
2022-04-03 09:18:03,13.5,5.5
2022-04-03 09:19:03,16.6,5.5
2022-04-03 09:20:03,14.2,5.7
2022-04-03 09:21:03,16.2,6.5
2022-04-03 09:22:03,18.6,7.8
2022-04-03 09:23:03,15.9,7.7
2022-04-03 09:24:03,15.2,6.4
2022-04-03 09:25:03,14.4,6.3
2022-04-03 09:26:03,13.4,5.5
2022-04-03 09:27:03,13.7,5.9
2022-04-03 09:28:03,13.8,5.3
2022-04-03 09:29:03,13.7,5.6
2022-04-03 09:30:03,13.0,5.7
2022-04-03 09:31:03,13.5,5.4
2022-04-03 09:32:03,14.1,5.2
2022-04-03 09:33:03,13.3,5.8
2022-04-03 09:34:03,13.3,5.4
2022-04-03 09:35:03,12.4,5.2
2022-04-03 09:36:03,12.1,5.3
2022-04-03 09:37:03,12.9,5.2
2022-04-03 09:38:03,12.8,5.2
2022-04-03 09:39:03,13.2,5.2
2022-04-03 09:40:03,13.1,5.3
2022-04-03 09:41:03,12.9,5.3
2022-04-03 09:42:03,13.5,4.9
2022-04-03 09:43:03,13.2,5.2
2022-04-03 09:44:03,14.2,5.3
2022-04-03 09:45:03,15.7,5.0
2022-04-03 09:46:03,12.7,4.8
2022-04-03 09:47:03,14.9,5.3
2022-04-03 09:48:03,12.6,5.1
2022-04-03 09:49:03,12.0,4.9
2022-04-03 09:50:03,12.2,4.8
2022-04-03 09:51:03,15.3,5.3
2022-04-03 09:52:03,14.9,5.2
2022-04-03 09:53:03,13.3,4.8
2022-04-03 09:54:03,12.0,4.8
2022-04-03 09:55:03,12.5,4.8
2022-04-03 09:56:03,13.1,4.9
2022-04-03 09:57:03,15.2,5.1
2022-04-03 09:58:03,13.4,4.9
2022-04-03 09:59:03,12.1,5.2
2022-04-03 10:00:03,12.7,5.1
2022-04-03 10:01:03,13.9,5.2
2022-04-03 10:02:03,14.3,5.2
2022-04-03 10:03:03,13.0,5.1
2022-04-03 10:04:03,15.6,5.4
2022-04-03 10:05:03,13.5,5.3
2022-04-03 10:06:03,13.3,5.1
2022-04-03 10:07:03,12.7,4.8
2022-04-03 10:08:03,13.8,5.0
2022-04-03 10:09:02,13.1,5.2
2022-04-03 10:10:02,13.0,5.0
2022-04-03 10:11:02,12.4,5.1
2022-04-03 10:12:02,12.4,5.1
2022-04-03 10:13:02,13.9,5.1
2022-04-03 10:14:02,13.8,5.1
2022-04-03 10:15:02,13.0,5.2
2022-04-03 10:16:02,14.7,5.2
2022-04-03 10:17:02,12.3,5.1
2022-04-03 10:18:02,13.8,5.3
2022-04-03 10:19:02,12.7,4.9
2022-04-03 10:20:02,13.5,5.5
2022-04-03 10:21:02,14.9,5.6
